var_name,description,valid_labels,missing_labels
postvote_regyrsfull,POST:RESTRICTED: Howlong has R been registered atlocation (full),,"-3. Restricted access
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-3. Restricted access
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_regname,RESTRICTED: nameunder which R is registered tovote,"0. FTF: no text in namefield; Web: notext in field
1. Textin namefield
0. FTF: no text in namefield;
1. Textin name field
","-1. Inapplicable (FTF only)
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable (FTF only)
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_regpty_state,POST:Does recordedstate of registration have party registration,"0. Not notregistered in state in with party
1. Registered in state withparty registration
0. Not not registered in state
1. Registered in state with
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_regpty,Party ofregistration,"1. Democratic party
2. Republican party
4. None or 'independent'
5. Other party(SPECIFY)
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
"
postvote_regpty_oth,POST:RESTRICTED: Otherspecify- Party of registration,,"-3. Restricted access
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-3. Restricted access
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_rvote,Did Rvote,"1. I did notvote (in the election this november)
2. Ithought about voting this time, butdidn't
3. Iusually vote, but didn't this time
4. I am sure Ivoted
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-9. Refused
"
rvote2012_x,PREPOST SUMMARY:Did R vote inNovember general election,"1. R voted in the2012 elections
2. R did not vote inthe
1. R voted in the2012 elections
2. R did not vote in the2012 elections
","-2. Missing,
-2. Missing,
"
postvote_ckbcard,FTF ONLY:IWR CHECKPOINT:have correct Postballot card,"1. Yes,have <blue/pink> color ballot cardfor r's
2. Have ballotcard in wrong color for r'sdistrict
3. Only have card(s) for wrongdistrict or have no
","-1. Inapplicable
-4. Error; FTF: prereg in same county as residence
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
"
postvote_ballotcolor,POST:FTF ONLY:Assigned color for BallotCard (if displayed),"1. Blue
2. Pink
1. Blue
2. Pink
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_presvt,Did Rvote for President,"1. Yes,votedfor President
2. No, didn't vote for President
1. Yes,votedfor President
2. No, didn't vote for
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
postvote_presvtwho,For whomdid R vote for President,"5. Other candidate(SPECIFY)
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-9. Refused
"
presvote2012_x,PREPOST SUMMARY:For whom did Rvote for President in 2012,"1. Barack obama
2. Mitt romney
5. Other
1. Barack obama
2. Mitt romney
5. Other
","-2. R did not votefor Pres or did not reportvote for
-2. R did notvote for Pres or
"
postvote_presvtwho_oth,POST:Other specify-For whom did R vote forPresident,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
postvote_presstr,Preference strongfor Pres candidate for whom Rvote,"1. Strong
2. Not strong
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_vtpresdec,How longbefore election R made decision Presvote,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
postvote_vtpresdec_dkrf,POST:FTFONLY:HowlngbefelectnmadedecisnPresvt: DK/RFselectd,"1. FTF: codeDK selected in place of open-end
2. FTF: code RF selectedin place of open-end
1. FTF: code DK selectedin
2. FTF: code RF selected in
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_prefpres,Does Rprefer Pres candidate (did not vote),"1. yes
2. No
","-1. Inapplicable
-2. Missing
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_prefprwho,Preference forPres candidate (did not vote),"5. Other candidate (SPECIFY)
","-1. Inapplicable
-4. Error
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_prefprwho_oth,POST:Other specify-Preference for Pres cand,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
postvote_prefprstr,Preference strongfor Pres candidate (did not vote),"1. Strong
2. Not strong
","-1. Inapplicable
-4. Error
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
"
postvote_votehs,Did Rvote for U.S. House of Representatives,"1. Yes,voted forHouse of Representatives
2. No,didn't vote for House of Representatives
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_hsvtbc,For whomdid R vote for U.S. House(ballot card),"4. R vol: names on ballotcard are not correct
5. Other candidate (SPECIFY)
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_hsvtnobc,For whomdid R vote for U.S. House(no ballot card),"01. Ballot card notshown in error: <preload:
02. Ballot card notshown in error: <preload:
05. Ballot cardnot shown in error: other name
81. Democrat (no ballot card)
82. Republican(no ballot card)
87. Other (no ballot card)- candidate notidentified
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
hsevote2012_x,PREPOST SUMMARY:For whom did Rvote for U.S. House in 2012,"1. Votedfor Democratic House candidate
2. VotedforRepublican House candidate
7. Votedfor other House candidate
1. Votedfor Democratic
2. Votedfor Republican
7. Votedfor otherHouse
","-1. Inap,R did not or DK/RF ifvoted; voted but not
-2. Missing, DK/RF forwhom R voted
-6. No post-election data(deleted partial or no post
-1. Inap,RdidnotorDK/RFif
-2. Missing, DK/RFfor whom
-6. No post-election data
"
postvote_hspref,Does Rprefer U.S. House candidate,"1. Yes
2. No
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_hsprefbc,Whom doesR prefer for U.S. House (ballotcard),"4. R vol: names on ballotcard are not correct
5. Other candidate (SPECIFY)
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_hsprefnobc,Whom doesR prefer for U.S. House (noballot card),"01. Ballotcardnotshowninerror: <dem_hsename>
81. Democrat (no ballot card)
82. Republican(no ballot card)
87. Other (no ballot card)- candidate notidentified
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_senhhstate,POST:FTF ONLY:Senate election in stateof residence,"0. No Senate race instate of residence
1. Senate racein state of residence
0. No Senate race in state of
1. Senate race instateof
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_senregstate,POST:FTF ONLY:Sen elctn regstate(R not reg at resid Preor Post),"0. No Senaterace- state of registration recorded in
1. Senate race- state of registration recordedin
3. NoSenaterace-stateofregistrationnotrecorded
4. Senate race-state of registration not recorded in
","-1. Inapplicable
-2. Stateof registration asked, not recorded
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
"
postvote_votesen,Did Rvote for U.S. Senate,,
postvote_vtsenbc,R's votefor U.S. Senate (ballot card),"5. Other candidate (SPECIFY)
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_vtsennobc,R's votefor U.S. Senate (no ballot card),"01. Ballotcardnotshowninerror: <dem_senname>
02. Ballot card notshown in error: <rep_senname>
81. Democrat (no ballot card)
82. Republican(no ballot card)
87. Other (no ballot card)- candidate notidentified
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
senvote2012_x,PREPOST SUMMARY:For whom did Rvote for U.S. Senate in 2012,"1. Votedfor Democratic Senate candidate
2. Votedfor Republican Senate candidate
7. Votedfor other Senate candidate
1. Votedfor Democratic
2. Votedfor Republican
7. Votedforother Senate
","-1. Inap, R did not voteor DK/RF if voted; voted but
-2. Missing, DK/RF for whomR voted
-6. No post-election data(deletedpartial or no post
-1. Inap, R didnot vote or
-2. Missing, DK/RFfor whom
-6. No post-election data
"
postvote_senpref,Does Rprefer U.S. Senate candidate,,
postvote_senprefbc,Whom doesR prefer for U.S. Senate,"5. Other candidate (SPECIFY)
","-1. Inapplicable
-4. Error
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
"
postvote_senprefnobc,Whom doesR prefer for U.S. Senate,"01. Ballotcardnotshowninerror: <dem_senname>
02. Ballot card notshown in error: <rep_senname>
81. Democrat (no ballot card)
82. Republican(no ballot card)
87. Other (no ballot card)- candidate notidentified
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_govhhstate,POST:FTF ONLY:Gubernatorial election in stateof residence,"0. No governor race instate of residence
1. Governor race instate of residence
0. No governor race in state
1. Governor race in stateof
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_govregstate,POST:FTF ONLY:Gov elctn regstate(R not reg at resid Preor Post),"0. No governor race-state of registration recorded
1. Governorrace- state of registration recorded in
3. No governor race- stateof registration not
0. No governor race- state of
1. Governor race- state of
3. No governor race- state of
","-1. Inapplicable
-2. Stateof registration asked, not recorded
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-2. State of registration
-6. Not asked, unit
-7. Deleted due to partial
"
postvote_votegov,Did Rvote for governor,,
postvote_vtgovbc,R's votefor governor(ballot card),"5. Other candidate (SPECIFY)
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_vtgovnobc,R's votefor governor (no ballot card),"01. Ballotcardnotshowninerror: <dem_govname>
02. Ballot card notshown in error: <rep_govname>
05. Ballot cardnot shown in error: other name
81. Democrat (no ballot card)
82. Republican(no ballot card)
87. Other (no ballot card)- candidate notidentified
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
govvote2012_x,PREPOST SUMMARY:For whom did Rvote for Governer in 2012,"1. Votedfor Democratic gubernatorialcandidate
2. Votedfor Republican gubernatorialcandidate
7. Votedfor othergubernatorial candidate
1. Votedfor Democratic
2. Votedfor Republican
7. Votedfor other
","-1. Inap, R did not voteor DK/RF if voted; voted but
-2. Missing, DK/RF for whomR voted
-6. No post-election data(deletedpartial or no post
-1. Inap, R didnot vote or
-2. Missing, DK/RFfor whom
-6. No post-election data
"
postvote_govpref,Does Rprefer gubernatorial candidate,,
postvote_govprefbc,Whom doesR prefer for governor,,"-1. Inapplicable
-4. Error
-6. Not asked, unit nonresponse(no post-election
-7. Deleted due topartial (post-election) interview
-8. Don't know
-9. Refused
"
postvote_govprefnobc,Whom doesR prefer for governor,"02. Ballot card notshown in error: <rep_govname>
81. Democrat (no ballot card)
82. Republican(no ballot card)
87. Other (no ballot card)- candidate notidentified
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
"
ptywom_bettrpty,Party doesbetter job for the interests ofwomen,"1. Democratic party
2. Republican party
3. Both parties do anequally good or bad job
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
ofcrec_speaker,Officerecognition: Speaker of theHouse Boehner,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
ofcrec_speaker_correct,POST:Officerecognition: Correct for Speakerof the House Boehner,"0. Not correct
1. Correct
0. Not correct
1. Correct
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-6. Not asked, unit
-7. Deleted due to partial
"
ofcrec_speaker_probe,POST:FTFONLY:Officerecognitionprobe: SpeakeroftheHouseBoehner,"1. Yes
5. No
1. Yes
5. No
","-1. Inapplicable
-6. Not asked, unit nonresponse(no post-election
-7. Deleted due topartial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
ofcrec_vp,Officerecognition: Vice-PresidentBiden,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
ofcrec_vp_correct,POST:Officerecognition: Correct for Vice-PresidentBiden,"0. Not correct
1. Correct
0. Not correct
1. Correct
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-6. Not asked, unit
-7. Deleted due to partial
"
ofcrec_vp_probe,POST:FTF ONLY:Officerecognition probe: Vice-PresidentBiden,"1. Yes
5. No
1. Yes
5. No
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
ofcrec_pmuk,Officerecognition: Prime Minister ofUK Cameron,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
ofcrec_pmuk_correct,POST:Officerecognition: Correct for PrimeMinister of UK Cameron,"0. Not correct
1. Correct
0. Not correct
1. Correct
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-6. Not asked, unit
-7. Deleted due to partial
"
ofcrec_pmuk_probe,POST:FTFONLY:Officerecognitionprobe: PrimeMinisterofUKCameron,"1. Yes
5. No
1. Yes
5. No
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
ofcrec_cj,Officerecognition: US Supreme CtChief Justice Roberts,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
ofcrec_cj_correct,POST:Officerecognition: CorrectforUSSupremeCtChiefJusticeRoberts,,
ofcrec_cj_probe,POST:FTF ONLY:Officerecognition probe: US Supreme Ct ChiefJustice,"1. Yes
5. No
1. Yes
5. No
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
